loan_approved,predicted_loan_approved,predicted_probability,derived_race,derived_ethnicity,derived_sex
1,1,0.9916491260341157,Asian,Not Hispanic or Latino,Joint
0,1,0.9608436701536998,White,Joint,Joint
1,1,0.9469792181802801,White,Not Hispanic or Latino,Female
1,1,0.9236551812660891,Asian,Not Hispanic or Latino,Male
1,1,0.7886244474824775,Asian,Not Hispanic or Latino,Male
1,1,0.9392995194534334,White,Not Hispanic or Latino,Male
1,1,0.9542081035667459,Asian,Not Hispanic or Latino,Female
1,1,0.8328546953209163,Asian,Not Hispanic or Latino,Male
1,1,0.979882767630402,Asian,Not Hispanic or Latino,Joint
1,1,0.9315318332067838,White,Not Hispanic or Latino,Female
1,1,0.8921744269549076,White,Not Hispanic or Latino,Male
0,0,0.4748090238788248,White,Not Hispanic or Latino,Male
1,1,0.9590843657403518,Asian,Not Hispanic or Latino,Joint
0,1,0.8544561773211435,White,Not Hispanic or Latino,Joint
1,1,0.9571233255524306,Asian,Not Hispanic or Latino,Joint
1,1,0.9923958645673341,White,Not Hispanic or Latino,Female
1,1,0.7154228934932195,White,Not Hispanic or Latino,Male
1,1,0.9440188265401619,White,Not Hispanic or Latino,Joint
1,1,0.9343996645150313,Asian,Not Hispanic or Latino,Male
1,1,0.9097687169771413,Asian,Not Hispanic or Latino,Male
1,1,0.9359116015840486,White,Not Hispanic or Latino,Female
1,1,0.9734743227784277,Asian,Not Hispanic or Latino,Joint
1,1,0.9752545506217796,Asian,Not Hispanic or Latino,Female
1,1,0.913939529563027,Asian,Not Hispanic or Latino,Female
1,1,0.9823413405646904,Asian,Not Hispanic or Latino,Joint
1,1,0.9509544674261453,White,Not Hispanic or Latino,Joint
1,1,0.9649523870604312,White,Not Hispanic or Latino,Female
1,1,0.9357704320250255,White,Not Hispanic or Latino,Female
1,1,0.6519554331511493,Asian,Not Hispanic or Latino,Male
1,1,0.9759742923466376,Asian,Not Hispanic or Latino,Joint
1,1,0.8169387381617415,White,Not Hispanic or Latino,Joint
1,1,0.9049772165873758,White,Not Hispanic or Latino,Male
1,1,0.9721754902708537,Asian,Not Hispanic or Latino,Joint
1,1,0.9787810558890182,Asian,Not Hispanic or Latino,Male
1,1,0.9790429500272657,White,Not Hispanic or Latino,Joint
1,1,0.866284254065381,White,Hispanic or Latino,Male
1,1,0.9564119185854888,White,Hispanic or Latino,Joint
1,1,0.9410816135978443,White,Not Hispanic or Latino,Female
1,1,0.6807344659241819,White,Not Hispanic or Latino,Male
1,1,0.9512469905866586,Asian,Not Hispanic or Latino,Male
1,1,0.953989148349175,Asian,Not Hispanic or Latino,Joint
1,1,0.9393003128983526,White,Not Hispanic or Latino,Joint
1,1,0.9475269837587228,Asian,Not Hispanic or Latino,Joint
1,1,0.9367143978837635,Asian,Not Hispanic or Latino,Female
1,1,0.9765674137909451,White,Not Hispanic or Latino,Joint
0,1,0.6600309235362817,White,Not Hispanic or Latino,Male
1,1,0.9764418223165487,White,Not Hispanic or Latino,Male
1,1,0.9342087273324191,White,Not Hispanic or Latino,Male
1,1,0.942469947804021,White,Joint,Joint
1,1,0.7169586654177046,Asian,Not Hispanic or Latino,Male
1,1,0.9764390456233226,White,Not Hispanic or Latino,Joint
1,1,0.9808393096018874,White,Not Hispanic or Latino,Joint
1,1,0.8999003065519281,White,Not Hispanic or Latino,Female
1,1,0.9718438226969872,Asian,Not Hispanic or Latino,Joint
1,1,0.968827049014709,Asian,Not Hispanic or Latino,Male
1,1,0.9329503690633338,Asian,Not Hispanic or Latino,Male
1,1,0.9577251815619934,Asian,Not Hispanic or Latino,Joint
1,1,0.9735721878083593,Asian,Not Hispanic or Latino,Joint
1,1,0.9784819042171226,Asian,Not Hispanic or Latino,Male
1,1,0.9683804106783,White,Not Hispanic or Latino,Male
1,1,0.979860560600447,White,Not Hispanic or Latino,Joint
1,1,0.9101507502677418,White,Not Hispanic or Latino,Female
1,1,0.8563929492701652,Asian,Not Hispanic or Latino,Male
1,1,0.9876463264484119,Asian,Not Hispanic or Latino,Joint
1,1,0.9846554452659213,White,Not Hispanic or Latino,Joint
1,1,0.9261477594899491,White,Not Hispanic or Latino,Joint
1,1,0.7317913716759585,White,Ethnicity Not Available,Male
1,1,0.9406195634762886,Asian,Not Hispanic or Latino,Female
1,1,0.9821708877927493,White,Not Hispanic or Latino,Female
1,1,0.6405627952268624,White,Hispanic or Latino,Joint
1,1,0.9725821656786242,Asian,Not Hispanic or Latino,Joint
1,1,0.7189750653572241,White,Not Hispanic or Latino,Joint
1,1,0.9913335897922483,Asian,Not Hispanic or Latino,Joint
1,1,0.9807247040288519,Asian,Not Hispanic or Latino,Joint
1,1,0.9197720026331474,Asian,Not Hispanic or Latino,Male
1,1,0.9787734581633025,Asian,Not Hispanic or Latino,Joint
1,1,0.9811971926710725,Asian,Not Hispanic or Latino,Joint
1,1,0.9581770101358613,Asian,Not Hispanic or Latino,Joint
1,1,0.9302559455732226,Asian,Not Hispanic or Latino,Male
1,1,0.9168731737484799,White,Not Hispanic or Latino,Joint
1,1,0.9428195186770505,Asian,Not Hispanic or Latino,Male
1,1,0.9681798309432373,White,Not Hispanic or Latino,Joint
1,1,0.8758576151571121,White,Not Hispanic or Latino,Female
1,1,0.9392616336733082,White,Not Hispanic or Latino,Female
1,1,0.9519630390936411,Asian,Not Hispanic or Latino,Male
1,1,0.8321167553343309,White,Not Hispanic or Latino,Male
1,1,0.8985689550943056,Black or African American,Not Hispanic or Latino,Male
1,1,0.9539141524058344,Asian,Not Hispanic or Latino,Joint
1,1,0.9524498623974587,Asian,Not Hispanic or Latino,Joint
1,1,0.9631058172335255,White,Not Hispanic or Latino,Joint
1,1,0.9176785380429733,White,Not Hispanic or Latino,Female
1,1,0.9361260806879929,White,Not Hispanic or Latino,Female
1,1,0.9659854082372126,White,Not Hispanic or Latino,Male
1,1,0.8682570047849263,White,Not Hispanic or Latino,Female
1,1,0.9634634017965983,Asian,Not Hispanic or Latino,Joint
1,1,0.9546059986006674,Asian,Not Hispanic or Latino,Male
1,1,0.9396406734030007,Asian,Not Hispanic or Latino,Joint
1,1,0.9751999816765777,White,Not Hispanic or Latino,Joint
0,1,0.7720135340364583,White,Not Hispanic or Latino,Female
1,1,0.9694429037283917,Asian,Not Hispanic or Latino,Joint
1,1,0.965141703570623,Asian,Not Hispanic or Latino,Joint
1,1,0.9604317500504087,Asian,Not Hispanic or Latino,Joint
1,1,0.8977257127899825,White,Not Hispanic or Latino,Female
1,1,0.9560972413544396,Asian,Not Hispanic or Latino,Joint
1,1,0.954535319302528,Asian,Not Hispanic or Latino,Male
1,1,0.7190620728874576,White,Not Hispanic or Latino,Joint
1,1,0.9225426242563142,Asian,Not Hispanic or Latino,Male
1,1,0.9581434041773184,Asian,Not Hispanic or Latino,Joint
1,1,0.9736038713932024,Asian,Not Hispanic or Latino,Joint
1,1,0.9057402204250162,White,Not Hispanic or Latino,Joint
1,1,0.9165715581589505,Asian,Not Hispanic or Latino,Male
1,1,0.9409366563632362,White,Joint,Joint
1,1,0.9454242610921068,White,Not Hispanic or Latino,Female
1,1,0.9193651859618222,White,Not Hispanic or Latino,Male
1,1,0.9319603250552458,White,Not Hispanic or Latino,Female
1,1,0.8987892880401329,Asian,Not Hispanic or Latino,Joint
1,1,0.9316011736739761,White,Not Hispanic or Latino,Male
1,1,0.9523389739989904,Asian,Not Hispanic or Latino,Male
1,1,0.928061146995059,Asian,Not Hispanic or Latino,Male
1,1,0.9843452605620452,Black or African American,Not Hispanic or Latino,Male
1,1,0.9212793402368143,White,Not Hispanic or Latino,Male
1,1,0.9748149072794283,Asian,Not Hispanic or Latino,Male
1,1,0.946917541021507,Asian,Not Hispanic or Latino,Joint
1,1,0.8949970135745373,White,Not Hispanic or Latino,Male
1,1,0.8916707479728802,White,Not Hispanic or Latino,Female
1,1,0.9349638103451778,White,Not Hispanic or Latino,Joint
1,1,0.86323207561456,White,Not Hispanic or Latino,Joint
1,1,0.9342036179368023,White,Not Hispanic or Latino,Joint
1,1,0.8709811675265615,Asian,Not Hispanic or Latino,Male
1,1,0.9442838014894106,White,Not Hispanic or Latino,Female
1,1,0.9892450761163015,White,Not Hispanic or Latino,Joint
1,1,0.8207564904578291,White,Not Hispanic or Latino,Joint
1,1,0.705466006769775,White,Not Hispanic or Latino,Joint
1,1,0.9424356811007664,Asian,Not Hispanic or Latino,Female
1,1,0.9260691333700014,White,Not Hispanic or Latino,Female
1,1,0.9407300605816445,White,Not Hispanic or Latino,Joint
1,1,0.9026715396245015,Asian,Not Hispanic or Latino,Male
1,1,0.9874130208788289,White,Not Hispanic or Latino,Male
1,1,0.8587899577285778,Asian,Not Hispanic or Latino,Male
1,1,0.5058231797069254,White,Not Hispanic or Latino,Joint
1,1,0.9662534119498499,Asian,Not Hispanic or Latino,Male
1,1,0.9580341280266913,Asian,Not Hispanic or Latino,Joint
1,1,0.9527884718431423,White,Not Hispanic or Latino,Joint
0,1,0.6303493885698129,Asian,Not Hispanic or Latino,Female
1,1,0.9655693915760039,White,Hispanic or Latino,Joint
1,1,0.9669854972892801,White,Hispanic or Latino,Male
1,1,0.9819593834222061,Asian,Not Hispanic or Latino,Joint
0,1,0.6574984331193893,White,Not Hispanic or Latino,Male
1,1,0.9758935067176457,White,Joint,Joint
1,1,0.9255986798878645,White,Not Hispanic or Latino,Female
1,1,0.9904610929148914,Asian,Not Hispanic or Latino,Joint
1,1,0.9434396029276483,Asian,Not Hispanic or Latino,Joint
1,1,0.9333555362237371,Asian,Not Hispanic or Latino,Male
1,1,0.8214726643775035,White,Not Hispanic or Latino,Joint
1,1,0.9337147078086822,White,Joint,Joint
1,1,0.9943350488262043,White,Not Hispanic or Latino,Joint
1,1,0.9617307456975488,White,Not Hispanic or Latino,Joint
1,1,0.6663296144719331,White,Not Hispanic or Latino,Male
1,1,0.928012496337924,Asian,Not Hispanic or Latino,Male
1,1,0.9367851778427853,Asian,Not Hispanic or Latino,Male
1,1,0.9468142856107697,White,Not Hispanic or Latino,Male
1,1,0.9835277074450964,Asian,Not Hispanic or Latino,Joint
1,1,0.9156768797026171,Asian,Not Hispanic or Latino,Joint
1,1,0.9702531611059211,Asian,Not Hispanic or Latino,Joint
1,1,0.9383981244641652,Asian,Not Hispanic or Latino,Joint
1,1,0.9919784380052754,White,Not Hispanic or Latino,Joint
0,1,0.7658352563131864,Asian,Not Hispanic or Latino,Joint
1,1,0.9811705767631567,Asian,Joint,Joint
1,1,0.7271337665665336,White,Ethnicity Not Available,Male
1,1,0.6090761529603548,White,Not Hispanic or Latino,Female
1,1,0.8492892011742464,White,Not Hispanic or Latino,Male
1,1,0.8874608005540598,White,Joint,Joint
1,1,0.9582205964762299,Asian,Not Hispanic or Latino,Joint
1,1,0.9248727868561882,2 or more minority races,Not Hispanic or Latino,Joint
1,1,0.9787806939034089,Asian,Not Hispanic or Latino,Male
1,1,0.8348208137829516,Asian,Not Hispanic or Latino,Male
1,1,0.951463328625017,White,Not Hispanic or Latino,Male
1,1,0.9239873141544209,White,Not Hispanic or Latino,Male
1,1,0.8111251334278807,White,Not Hispanic or Latino,Joint
1,1,0.9541601577609222,Asian,Not Hispanic or Latino,Joint
1,1,0.9714840541924875,Asian,Not Hispanic or Latino,Joint
1,1,0.6557752797084332,White,Hispanic or Latino,Female
1,1,0.9376801350705214,Asian,Not Hispanic or Latino,Male
1,1,0.9219959978236999,White,Not Hispanic or Latino,Joint
1,1,0.9682312519359982,Asian,Not Hispanic or Latino,Joint
1,1,0.8034110126011696,White,Not Hispanic or Latino,Female
1,1,0.951828321557826,White,Ethnicity Not Available,Female
1,1,0.9027725687283679,Asian,Not Hispanic or Latino,Male
0,1,0.8050251989806051,White,Not Hispanic or Latino,Joint
1,1,0.96626077787085,White,Not Hispanic or Latino,Male
1,1,0.9864948867678998,White,Not Hispanic or Latino,Joint
1,1,0.9200833359184413,Asian,Not Hispanic or Latino,Joint
1,1,0.9700002487055338,White,Not Hispanic or Latino,Joint
1,1,0.9359381915966551,Asian,Not Hispanic or Latino,Joint
1,1,0.9829355179810321,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Male
1,1,0.8552955537923236,White,Not Hispanic or Latino,Male
1,1,0.9573921672096121,Asian,Not Hispanic or Latino,Joint
1,1,0.846361267490841,White,Not Hispanic or Latino,Male
1,1,0.9375404384221093,Asian,Not Hispanic or Latino,Male
1,1,0.8803557125373699,White,Hispanic or Latino,Male
1,1,0.6445211979414208,White,Not Hispanic or Latino,Female
1,1,0.989651725155748,Asian,Not Hispanic or Latino,Joint
1,1,0.9353056355967316,White,Joint,Joint
1,1,0.9814172880718585,Asian,Not Hispanic or Latino,Joint
1,1,0.8919056549679347,Asian,Not Hispanic or Latino,Female
1,1,0.906495720034935,White,Not Hispanic or Latino,Female
1,1,0.9677696983516021,White,Not Hispanic or Latino,Female
1,1,0.9606781168672488,Asian,Not Hispanic or Latino,Male
1,1,0.9610412872956552,Asian,Not Hispanic or Latino,Joint
1,1,0.9819593137588962,White,Not Hispanic or Latino,Male
1,1,0.9836147606221534,White,Not Hispanic or Latino,Joint
1,1,0.9422664497646133,White,Not Hispanic or Latino,Joint
1,1,0.9362747760676137,White,Not Hispanic or Latino,Joint
1,1,0.9595131490581813,Asian,Not Hispanic or Latino,Male
1,1,0.9577644892007642,Asian,Not Hispanic or Latino,Joint
1,1,0.9880088890299001,White,Not Hispanic or Latino,Joint
1,1,0.9243111633696188,Asian,Not Hispanic or Latino,Joint
1,1,0.7847578701526275,White,Not Hispanic or Latino,Male
1,1,0.9641489991799318,Asian,Not Hispanic or Latino,Joint
0,1,0.8749425223162652,White,Not Hispanic or Latino,Joint
1,1,0.9714281192491551,White,Not Hispanic or Latino,Female
1,1,0.9328126549781922,Asian,Not Hispanic or Latino,Female
1,1,0.8045357709418934,White,Not Hispanic or Latino,Female
1,1,0.9872867066635779,White,Not Hispanic or Latino,Joint
1,1,0.7393550297961556,White,Hispanic or Latino,Joint
1,1,0.974013325834879,White,Not Hispanic or Latino,Male
1,1,0.9482884530042004,White,Not Hispanic or Latino,Female
0,1,0.9220995711037837,Asian,Not Hispanic or Latino,Joint
1,1,0.8242051520742035,White,Not Hispanic or Latino,Male
1,1,0.993646422024275,White,Not Hispanic or Latino,Male
1,1,0.9847423176949452,Asian,Not Hispanic or Latino,Joint
1,1,0.9633776371503032,White,Hispanic or Latino,Joint
0,1,0.9630765152560248,White,Hispanic or Latino,Joint
1,1,0.987363490787201,White,Not Hispanic or Latino,Joint
1,1,0.9404650449535881,Asian,Not Hispanic or Latino,Male
1,1,0.8910102396221838,White,Not Hispanic or Latino,Joint
0,1,0.8899229707057853,White,Hispanic or Latino,Joint
1,1,0.9703091653850614,Asian,Not Hispanic or Latino,Joint
1,1,0.8821282281367772,White,Not Hispanic or Latino,Male
1,1,0.9274958005172812,Asian,Not Hispanic or Latino,Female
1,1,0.9726595247816855,Asian,Not Hispanic or Latino,Joint
1,1,0.9837581047009245,White,Not Hispanic or Latino,Joint
1,1,0.9301441638851311,White,Hispanic or Latino,Male
0,1,0.7532839976148772,White,Not Hispanic or Latino,Male
1,1,0.975303949240402,White,Not Hispanic or Latino,Male
1,1,0.9088974794008623,Asian,Not Hispanic or Latino,Female
1,1,0.961687978736638,Asian,Not Hispanic or Latino,Female
1,1,0.9802552914174238,Asian,Not Hispanic or Latino,Joint
1,1,0.9415417803191609,Asian,Not Hispanic or Latino,Male
1,1,0.945779479403686,Asian,Not Hispanic or Latino,Joint
1,1,0.8828881057085625,Asian,Not Hispanic or Latino,Joint
1,1,0.9601857403905856,White,Not Hispanic or Latino,Joint
1,1,0.981460466745881,White,Not Hispanic or Latino,Joint
1,1,0.9345974073220447,White,Hispanic or Latino,Joint
1,1,0.963451316668277,White,Not Hispanic or Latino,Female
0,1,0.8239662035734059,Asian,Not Hispanic or Latino,Joint
0,1,0.8603472224910688,White,Not Hispanic or Latino,Female
1,1,0.9068481078997448,Asian,Not Hispanic or Latino,Female
1,1,0.8990978187759948,White,Not Hispanic or Latino,Female
1,1,0.9583177942032194,Asian,Not Hispanic or Latino,Male
1,1,0.9775760917784571,White,Not Hispanic or Latino,Female
1,1,0.9691589486243435,White,Not Hispanic or Latino,Joint
1,1,0.9293725625744926,Asian,Not Hispanic or Latino,Female
1,1,0.8339168770134945,White,Not Hispanic or Latino,Joint
1,1,0.9021877008090903,White,Hispanic or Latino,Male
1,1,0.993495649036392,White,Not Hispanic or Latino,Joint
1,1,0.8410176071167572,White,Not Hispanic or Latino,Male
1,1,0.9421419726673915,White,Not Hispanic or Latino,Female
1,1,0.979594085163782,White,Not Hispanic or Latino,Joint
1,1,0.9321021458175583,Asian,Not Hispanic or Latino,Male
1,1,0.8755375853006805,Asian,Not Hispanic or Latino,Joint
1,1,0.8691293333095205,Asian,Not Hispanic or Latino,Female
1,1,0.9710468366304632,White,Not Hispanic or Latino,Female
0,1,0.842420861575814,Asian,Not Hispanic or Latino,Joint
1,1,0.9494027165195876,White,Not Hispanic or Latino,Female
1,1,0.9851207108835102,White,Not Hispanic or Latino,Female
1,1,0.930728436873314,White,Not Hispanic or Latino,Joint
1,1,0.9325086981374782,Asian,Not Hispanic or Latino,Female
1,1,0.9257083997098585,Asian,Not Hispanic or Latino,Joint
1,1,0.9539561025107879,Asian,Not Hispanic or Latino,Male
1,1,0.9818753661967553,Asian,Not Hispanic or Latino,Joint
0,1,0.8191568941129256,White,Not Hispanic or Latino,Female
1,1,0.9525618496210098,Asian,Not Hispanic or Latino,Joint
1,1,0.9132170162280777,White,Not Hispanic or Latino,Male
1,1,0.9249312641518511,White,Not Hispanic or Latino,Male
1,1,0.9834236469642578,Asian,Not Hispanic or Latino,Joint
1,1,0.9719285274143591,Asian,Not Hispanic or Latino,Joint
0,1,0.7722694136910031,Asian,Not Hispanic or Latino,Female
1,1,0.9527092611740534,White,Not Hispanic or Latino,Joint
1,1,0.9464444143825425,White,Joint,Joint
1,1,0.8915762032075447,White,Not Hispanic or Latino,Joint
1,1,0.9264574363149314,White,Not Hispanic or Latino,Female
1,1,0.9628487632071615,White,Not Hispanic or Latino,Joint
1,1,0.9740665671716473,Asian,Not Hispanic or Latino,Female
1,1,0.972546436865608,Asian,Not Hispanic or Latino,Female
1,1,0.9501443819719916,Asian,Not Hispanic or Latino,Male
1,1,0.9508537748696547,Asian,Not Hispanic or Latino,Male
1,1,0.9319917759089311,White,Not Hispanic or Latino,Joint
1,1,0.9728489309636769,White,Not Hispanic or Latino,Joint
1,1,0.9069372999604466,White,Not Hispanic or Latino,Female
0,1,0.8012651841730724,White,Not Hispanic or Latino,Male
1,1,0.8890663679027356,White,Not Hispanic or Latino,Female
0,1,0.8950680042783552,Asian,Not Hispanic or Latino,Joint
1,1,0.9743143957843725,White,Not Hispanic or Latino,Joint
1,1,0.9269818804771058,White,Not Hispanic or Latino,Female
1,1,0.8785960342050078,White,Not Hispanic or Latino,Male
1,1,0.9683604424768005,White,Not Hispanic or Latino,Male
1,1,0.9617552529341059,White,Joint,Joint
1,1,0.9758047823313856,Asian,Not Hispanic or Latino,Female
1,1,0.7941757012423576,White,Not Hispanic or Latino,Female
1,1,0.9409373586244456,Asian,Not Hispanic or Latino,Male
1,1,0.9559288090616586,White,Not Hispanic or Latino,Joint
1,1,0.8424272187908542,Asian,Not Hispanic or Latino,Male
1,1,0.9572631625859217,White,Not Hispanic or Latino,Joint
1,1,0.9323252880765708,White,Not Hispanic or Latino,Female
1,1,0.9005728152346831,Asian,Not Hispanic or Latino,Male
1,1,0.9733461311436948,Asian,Not Hispanic or Latino,Joint
1,1,0.8211009036945138,White,Not Hispanic or Latino,Male
1,1,0.9886886166633968,Asian,Not Hispanic or Latino,Male
1,1,0.892139437722601,Asian,Not Hispanic or Latino,Female
1,1,0.8663779517592592,White,Not Hispanic or Latino,Male
1,1,0.9522317897109634,Asian,Not Hispanic or Latino,Joint
1,1,0.9425178418377312,White,Hispanic or Latino,Male
1,1,0.8728239934681501,White,Not Hispanic or Latino,Male
0,1,0.9227059201161685,White,Not Hispanic or Latino,Joint
1,1,0.971017176865188,Asian,Not Hispanic or Latino,Joint
1,1,0.9158677616126383,Asian,Not Hispanic or Latino,Male
1,1,0.8622850593246858,White,Not Hispanic or Latino,Joint
1,1,0.9452566699670769,White,Not Hispanic or Latino,Male
1,1,0.9826405157231434,Asian,Not Hispanic or Latino,Joint
1,1,0.8993217660633103,Asian,Not Hispanic or Latino,Male
1,1,0.5979316558302911,White,Hispanic or Latino,Male
1,1,0.8336828199460558,Asian,Not Hispanic or Latino,Joint
1,1,0.9933394477387297,White,Not Hispanic or Latino,Joint
1,1,0.997001454723667,White,Not Hispanic or Latino,Male
1,1,0.9286619248372612,Asian,Not Hispanic or Latino,Joint
